               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              4.1933,               8.434,               1.998,              0.3423,             0.27255,             0.22556,             0.09875,                   0,                   0,                   0,            0.070079,           0.0033245,           0.0033245
                   1,              3.1493,              2.4445,               1.406,             0.31161,             0.26248,             0.21458,            0.098229,                   0,                   0,                   0,            0.036784,           0.0033622,           0.0033622
